"country","date","dny","jaro_leto_podzim_zima","population_density","population","tests_performed","confirmed_per_day","gdp_per_person","gini","mortaliy_under5","median_age_2018","Christianity","Islam","Hinduism","Judaism","rozdil_doziti","prumer_temp","pocet_hodin","max_vitr"
Zambia,"2020-03-26",pracovni_den,"0",23.3414789,17351822,54.0,6,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-03-27",pracovni_den,"0",23.3414789,17351822,72.0,6,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-03-28",vikend,"0",23.3414789,17351822,81.0,1,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-03-29",vikend,"0",23.3414789,17351822,50.0,6,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-03-30",pracovni_den,"0",23.3414789,17351822,75.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-01",pracovni_den,"1",23.3414789,17351822,120.0,3,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-02",pracovni_den,"1",23.3414789,17351822,216.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-05",vikend,"1",23.3414789,17351822,54.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-06",pracovni_den,"1",23.3414789,17351822,17.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-07",pracovni_den,"1",23.3414789,17351822,106.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-08",pracovni_den,"1",23.3414789,17351822,135.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-09",pracovni_den,"1",23.3414789,17351822,92.0,1,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-10",pracovni_den,"1",23.3414789,17351822,29.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-11",vikend,"1",23.3414789,17351822,111.0,3,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-12",vikend,"1",23.3414789,17351822,71.0,2,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-13",pracovni_den,"1",23.3414789,17351822,125.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-14",pracovni_den,"1",23.3414789,17351822,45.0,3,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-15",pracovni_den,"1",23.3414789,17351822,184.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-16",pracovni_den,"1",23.3414789,17351822,128.0,4,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-17",pracovni_den,"1",23.3414789,17351822,218.0,5,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-18",vikend,"1",23.3414789,17351822,120.0,4,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-19",vikend,"1",23.3414789,17351822,410.0,4,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-20",pracovni_den,"1",23.3414789,17351822,481.0,5,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-21",pracovni_den,"1",23.3414789,17351822,479.0,4,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-22",pracovni_den,"1",23.3414789,17351822,325.0,2,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-23",pracovni_den,"1",23.3414789,17351822,205.0,8,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-24",pracovni_den,"1",23.3414789,17351822,420.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-25",vikend,"1",23.3414789,17351822,230.0,4,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-26",vikend,"1",23.3414789,17351822,389.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-04-29",pracovni_den,"1",23.3414789,17351822,182.0,9,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-01",pracovni_den,"1",23.3414789,17351822,54.0,10,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-02",vikend,"1",23.3414789,17351822,395.0,5,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-03",vikend,"1",23.3414789,17351822,926.0,13,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-04",pracovni_den,"1",23.3414789,17351822,433.0,1,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-05",pracovni_den,"1",23.3414789,17351822,1459.0,8,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-06",pracovni_den,"1",23.3414789,17351822,468.0,7,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-07",pracovni_den,"1",23.3414789,17351822,849.0,14,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-08",pracovni_den,"1",23.3414789,17351822,683.0,85,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-09",vikend,"1",23.3414789,17351822,496.0,15,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-10",vikend,"1",23.3414789,17351822,250.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-11",pracovni_den,"1",23.3414789,17351822,286.0,174,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-12",pracovni_den,"1",23.3414789,17351822,368.0,5,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-13",pracovni_den,"1",23.3414789,17351822,432.0,208,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-14",pracovni_den,"1",23.3414789,17351822,1560.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-15",pracovni_den,"1",23.3414789,17351822,324.0,25,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-16",vikend,"1",23.3414789,17351822,667.0,74,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-17",vikend,"1",23.3414789,17351822,876.0,8,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-18",pracovni_den,"1",23.3414789,17351822,521.0,11,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-19",pracovni_den,"1",23.3414789,17351822,644.0,60,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-20",pracovni_den,"1",23.3414789,17351822,495.0,34,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-21",pracovni_den,"1",23.3414789,17351822,418.0,54,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-05-22",pracovni_den,"1",23.3414789,17351822,579.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-10",pracovni_den,"1",23.3414789,17351822,542.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-13",vikend,"1",23.3414789,17351822,1853.0,1,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-14",vikend,"1",23.3414789,17351822,302.0,24,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-17",pracovni_den,"1",23.3414789,17351822,749.0,4,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-18",pracovni_den,"1",23.3414789,17351822,375.0,14,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-19",pracovni_den,"1",23.3414789,17351822,1419.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-20",vikend,"1",23.3414789,17351822,804.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-21",vikend,"1",23.3414789,17351822,621.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-24",pracovni_den,"1",23.3414789,17351822,855.0,8,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-25",pracovni_den,"1",23.3414789,17351822,569.0,34,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-26",pracovni_den,"1",23.3414789,17351822,1175.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-27",vikend,"1",23.3414789,17351822,653.0,26,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-28",vikend,"1",23.3414789,17351822,277.0,11,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-06-29",pracovni_den,"1",23.3414789,17351822,363.0,26,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-01",pracovni_den,"1",23.3414789,17351822,1935.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-02",pracovni_den,"1",23.3414789,17351822,330.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-03",pracovni_den,"1",23.3414789,17351822,517.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-04",vikend,"1",23.3414789,17351822,1950.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-05",vikend,"1",23.3414789,17351822,628.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-06",pracovni_den,"1",23.3414789,17351822,380.0,263,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-07",pracovni_den,"1",23.3414789,17351822,674.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-08",pracovni_den,"1",23.3414789,17351822,334.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-09",pracovni_den,"1",23.3414789,17351822,523.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-10",pracovni_den,"1",23.3414789,17351822,302.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-11",vikend,"1",23.3414789,17351822,1161.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-12",vikend,"1",23.3414789,17351822,515.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-13",pracovni_den,"1",23.3414789,17351822,731.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-14",pracovni_den,"1",23.3414789,17351822,938.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-15",pracovni_den,"1",23.3414789,17351822,568.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-16",pracovni_den,"1",23.3414789,17351822,720.0,915,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-17",pracovni_den,"1",23.3414789,17351822,848.0,170,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-18",vikend,"1",23.3414789,17351822,1352.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-19",vikend,"1",23.3414789,17351822,1352.0,346,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-20",pracovni_den,"1",23.3414789,17351822,959.0,60,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-21",pracovni_den,"1",23.3414789,17351822,369.0,197,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-22",pracovni_den,"1",23.3414789,17351822,844.0,206,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-23",pracovni_den,"1",23.3414789,17351822,576.0,67,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-24",pracovni_den,"1",23.3414789,17351822,835.0,472,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-25",vikend,"1",23.3414789,17351822,1841.0,153,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-26",vikend,"1",23.3414789,17351822,446.0,71,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-27",pracovni_den,"1",23.3414789,17351822,209.0,450,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-28",pracovni_den,"1",23.3414789,17351822,2542.0,247,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-29",pracovni_den,"1",23.3414789,17351822,970.0,306,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-07-30",pracovni_den,"1",23.3414789,17351822,1243.0,408,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-01",vikend,"2",23.3414789,17351822,1908.0,119,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-02",vikend,"2",23.3414789,17351822,559.0,233,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-03",pracovni_den,"2",23.3414789,17351822,1820.0,213,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-04",pracovni_den,"2",23.3414789,17351822,1091.0,229,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-05",pracovni_den,"2",23.3414789,17351822,1112.0,142,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-06",pracovni_den,"2",23.3414789,17351822,724.0,322,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-07",pracovni_den,"2",23.3414789,17351822,2034.0,417,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-08",vikend,"2",23.3414789,17351822,1003.0,182,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-09",vikend,"2",23.3414789,17351822,651.0,125,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-10",pracovni_den,"2",23.3414789,17351822,454.0,65,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-11",pracovni_den,"2",23.3414789,17351822,362.0,226,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-12",pracovni_den,"2",23.3414789,17351822,782.0,162,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-13",pracovni_den,"2",23.3414789,17351822,1017.0,358,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-14",pracovni_den,"2",23.3414789,17351822,1568.0,165,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-15",vikend,"2",23.3414789,17351822,588.0,157,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-16",vikend,"2",23.3414789,17351822,1069.0,496,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-17",pracovni_den,"2",23.3414789,17351822,1549.0,142,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-18",pracovni_den,"2",23.3414789,17351822,794.0,237,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-19",pracovni_den,"2",23.3414789,17351822,845.0,154,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-20",pracovni_den,"2",23.3414789,17351822,1155.0,255,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-21",pracovni_den,"2",23.3414789,17351822,1486.0,204,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-22",vikend,"2",23.3414789,17351822,785.0,251,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-23",vikend,"2",23.3414789,17351822,1515.0,66,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-24",pracovni_den,"2",23.3414789,17351822,346.0,137,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-25",pracovni_den,"2",23.3414789,17351822,651.0,91,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-26",pracovni_den,"2",23.3414789,17351822,599.0,225,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-27",pracovni_den,"2",23.3414789,17351822,1400.0,178,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-28",pracovni_den,"2",23.3414789,17351822,1224.0,123,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-29",vikend,"2",23.3414789,17351822,1171.0,123,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-08-30",vikend,"2",23.3414789,17351822,1046.0,72,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-01",pracovni_den,"2",23.3414789,17351822,2191.0,34,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-02",pracovni_den,"2",23.3414789,17351822,729.0,108,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-03",pracovni_den,"2",23.3414789,17351822,1077.0,116,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-04",pracovni_den,"2",23.3414789,17351822,1400.0,70,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-07",pracovni_den,"2",23.3414789,17351822,1112.0,116,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-08",pracovni_den,"2",23.3414789,17351822,1724.0,160,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-09",pracovni_den,"2",23.3414789,17351822,1068.0,102,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-10",pracovni_den,"2",23.3414789,17351822,1391.0,109,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-11",pracovni_den,"2",23.3414789,17351822,1133.0,143,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-12",vikend,"2",23.3414789,17351822,1390.0,73,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-13",vikend,"2",23.3414789,17351822,982.0,181,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-14",pracovni_den,"2",23.3414789,17351822,1608.0,99,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-15",pracovni_den,"2",23.3414789,17351822,747.0,68,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-16",pracovni_den,"2",23.3414789,17351822,847.0,41,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-17",pracovni_den,"2",23.3414789,17351822,785.0,94,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-18",pracovni_den,"2",23.3414789,17351822,1996.0,48,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-19",vikend,"2",23.3414789,17351822,1410.0,61,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-20",vikend,"2",23.3414789,17351822,1521.0,44,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-21",pracovni_den,"2",23.3414789,17351822,1544.0,214,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-22",pracovni_den,"2",23.3414789,17351822,1692.0,54,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-23",pracovni_den,"2",23.3414789,17351822,1440.0,48,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-24",pracovni_den,"2",23.3414789,17351822,1705.0,24,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-25",pracovni_den,"2",23.3414789,17351822,1737.0,97,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-26",vikend,"2",23.3414789,17351822,1662.0,29,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-27",vikend,"2",23.3414789,17351822,1669.0,19,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-28",pracovni_den,"2",23.3414789,17351822,1158.0,55,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-09-29",pracovni_den,"2",23.3414789,17351822,1659.0,44,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-01",pracovni_den,"3",23.3414789,17351822,1622.0,28,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-02",pracovni_den,"3",23.3414789,17351822,1323.0,144,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-03",vikend,"3",23.3414789,17351822,1891.0,78,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-04",vikend,"3",23.3414789,17351822,2792.0,37,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-05",pracovni_den,"3",23.3414789,17351822,1772.0,81,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-06",pracovni_den,"3",23.3414789,17351822,2234.0,54,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-07",pracovni_den,"3",23.3414789,17351822,5250.0,77,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-08",pracovni_den,"3",23.3414789,17351822,3000.0,38,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-09",pracovni_den,"3",23.3414789,17351822,3842.0,76,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-10",vikend,"3",23.3414789,17351822,3869.0,43,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-11",vikend,"3",23.3414789,17351822,2917.0,91,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-12",pracovni_den,"3",23.3414789,17351822,2741.0,38,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-13",pracovni_den,"3",23.3414789,17351822,4106.0,29,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-14",pracovni_den,"3",23.3414789,17351822,2963.0,43,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-15",pracovni_den,"3",23.3414789,17351822,2529.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-16",pracovni_den,"3",23.3414789,17351822,3529.0,130,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-17",vikend,"3",23.3414789,17351822,3637.0,64,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-18",vikend,"3",23.3414789,17351822,4539.0,44,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-19",pracovni_den,"3",23.3414789,17351822,2592.0,85,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-20",pracovni_den,"3",23.3414789,17351822,2050.0,18,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-21",pracovni_den,"3",23.3414789,17351822,3482.0,35,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-22",pracovni_den,"3",23.3414789,17351822,3192.0,60,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-23",pracovni_den,"3",23.3414789,17351822,4222.0,22,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-24",vikend,"3",23.3414789,17351822,4227.0,0,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-25",vikend,"3",23.3414789,17351822,3161.0,83,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-26",pracovni_den,"3",23.3414789,17351822,4677.0,43,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-27",pracovni_den,"3",23.3414789,17351822,3566.0,42,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
Zambia,"2020-10-28",pracovni_den,"3",23.3414789,17351822,3171.0,40,1678.18,,63.3,16.9,97.44,0.61,0.11,,19.43099999999999,,,
